;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;
ENSRNOG00000019305;Sh3tc2;133.9075306;0.519605427;-0.944511595;0.340977582;-2.770010829;0.005605443;0.112321819;SH3 domain and tetratricopeptide repeats 2;;;;ENSG00000169247
ENSRNOG00000019326;Cfdp1;4253.724988;0.90766672;-0.139765433;0.058521496;-2.388275112;0.016927665;0.19210479;craniofacial development protein 1;;;;ENSG00000153774
ENSRNOG00000019332;Gtpbp2;1245.113275;1.152470836;0.204730242;0.096603334;2.119287548;0.034066173;0.257598181;GTP binding protein 2;;;;ENSG00000172432
ENSRNOG00000019350;Lyzl4;53.50988678;0.518573418;-0.947379838;0.421127034;-2.249629592;0.024472468;0.224549886;lysozyme-like 4;;;;ENSG00000157093
ENSRNOG00000019387;Ifi30;175.2255822;0.698273758;-0.518135339;0.17070876;-3.035200641;0.002403757;0.07837749;IFI30; lysosomal thiol reductase;;;ENSG00000216490
ENSRNOG00000019442;Josd2;543.9686307;0.695121912;-0.524662072;0.159581926;-3.287728669;0.001009991;0.05125619;Josephin domain containing 2;;;;ENSG00000161677
ENSRNOG00000019474;Rsph9;595.5457443;1.37556924;0.46002876;0.157694864;2.91720827;0.003531799;0.093342571;radial spoke head component 9;;;;ENSG00000172426
ENSRNOG00000019476;Agap1;7174.399321;0.87276956;-0.19632731;0.074766758;-2.625863615;0.008642944;0.138591672;ArfGAP with GTPase domain; ankyrin repeat and PH domain 1;;;ENSG00000157985
ENSRNOG00000019484;Slc6a9;2037.974139;0.693173349;-0.528711908;0.223390084;-2.36676534;0.017944306;0.19615212;solute carrier family 6 member 9;;;;ENSG00000196517
ENSRNOG00000019490;Slc20a2;1925.133755;0.867924534;-0.204358489;0.077549793;-2.635190654;0.008409004;0.136483599;solute carrier family 20 member 2;;;;ENSG00000168575
ENSRNOG00000019496;Stat5a;127.9329826;0.78760796;-0.344450403;0.14868122;-2.316704172;0.020519852;0.207134092;signal transducer and activator of transcription 5A;;;;ENSG00000126561
ENSRNOG00000019529;Btbd1;10788.49104;0.881975574;-0.181189394;0.09192472;-1.971062771;0.048716696;0.297889536;BTB domain containing 1;;;;ENSG00000064726
ENSRNOG00000019533;Klhl3;1874.179028;1.310389354;0.389995541;0.114200956;3.41499367;0.000637835;0.04280988;kelch-like family member 3;;;;ENSG00000146021
ENSRNOG00000019536;Smim3;534.7013338;1.195646554;0.257790977;0.131375039;1.962252334;0.049733114;0.301198957;small integral membrane protein 3;;;;ENSG00000256235
ENSRNOG00000019542;Ifgga2l1;195.7866352;0.71106004;-0.491956712;0.182190618;-2.700230773;0.006929139;0.125489197;interferon-gamma-inducible GTPase 2 like 1;;;;0
ENSRNOG00000019549;Akap12;2093.900794;0.800604965;-0.320837533;0.112393048;-2.854603013;0.004309065;0.099139998;A-kinase anchoring protein 12;;;;ENSG00000131016
ENSRNOG00000019553;Ipo4;2284.911419;1.164026618;0.219124049;0.063351323;3.458870904;0.000542445;0.039286404;importin 4;;;;ENSG00000196497
ENSRNOG00000019556;Cd9;1643.029652;0.542431399;-0.882487403;0.335723847;-2.628611016;0.008573437;0.13837433;CD9 molecule;;;;ENSG00000010278
ENSRNOG00000019574;Cuedc2;169.080332;0.813767038;-0.29731225;0.141369878;-2.103080608;0.035458724;0.263137891;CUE domain containing 2;;;;ENSG00000107874
ENSRNOG00000019578;Rps16;7946.456482;0.797123856;-0.327124189;0.143542886;-2.278929995;0.022671227;0.217292728;ribosomal protein S16;;;;0
ENSRNOG00000019582;Mthfd1l;1280.383352;1.304325582;0.383304036;0.084680511;4.526472856;6.00E-06;0.005830329;methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like;;;;ENSG00000120254
ENSRNOG00000019618;Hdac3;2386.508626;1.11498802;0.157028209;0.076775993;2.045277482;0.040827509;0.280437516;histone deacetylase 3;;;;0
ENSRNOG00000019622;Ackr3;395.1679898;0.792865507;-0.33485193;0.140272708;-2.387149532;0.016979583;0.192296387;atypical chemokine receptor 3;;;;ENSG00000144476
ENSRNOG00000019629;Lamp1;14680.37176;0.795998047;-0.329163204;0.096763871;-3.401715966;0.000669642;0.043374002;lysosomal-associated membrane protein 1;;;;ENSG00000185896
ENSRNOG00000019653;Csrnp2;1673.535101;1.177134052;0.235278623;0.079911545;2.944238201;0.003237507;0.089685642;cysteine and serine rich nuclear protein 2;;;;ENSG00000110925
ENSRNOG00000019659;Aspa;699.0484036;0.536359983;-0.898726491;0.205268921;-4.378288187;1.20E-05;0.007490715;aspartoacylase;;;;ENSG00000108381
ENSRNOG00000019666;Ubxn1;2309.825159;0.850648058;-0.233365732;0.075473529;-3.092020918;0.001987988;0.070235915;UBX domain protein 1;;;;ENSG00000162191
ENSRNOG00000019667;Ppfibp2;587.7443871;0.629088687;-0.668664676;0.212469477;-3.147109348;0.001648933;0.064421799;PPFIA binding protein 2;;;;ENSG00000166387
ENSRNOG00000019674;Mfsd13a;837.9685081;1.23393874;0.303270773;0.086787111;3.494421802;0.00047509;0.037027673;major facilitator superfamily domain containing 13A;;;;ENSG00000138111
ENSRNOG00000019711;Isoc1;1833.911565;0.710268947;-0.493562682;0.164794995;-2.99501015;0.002744357;0.083474436;isochorismatase domain containing 1;;;;ENSG00000066583
ENSRNOG00000019730;Inppl1;1378.746621;0.830777772;-0.267465479;0.136264127;-1.962845873;0.049664086;0.301198957;inositol polyphosphate phosphatase-like 1;;;;ENSG00000165458
ENSRNOG00000019741;Isyna1;913.4780054;1.172573719;0.229678626;0.097334489;2.359683888;0.018290513;0.198015079;inositol-3-phosphate synthase 1;;;;ENSG00000105655
ENSRNOG00000019763;Mlph;4.79472364;0.415328602;-1.267674867;0.605630428;-2.093149234;0.036335835;NA;melanophilin;;;;ENSG00000115648
ENSRNOG00000019779;Disc1;599.3386336;1.317431023;0.397727428;0.163275606;2.435926823;0.014853689;0.179495648;DISC1 scaffold protein;;;;ENSG00000162946
ENSRNOG00000019785;Phtf1;3014.00185;1.137292418;0.185603244;0.08415048;2.205611241;0.027411231;0.237146494;putative homeodomain transcription factor 1;;;;ENSG00000116793
ENSRNOG00000019915;Xrcc1;1676.271979;1.147310143;0.198255436;0.083483767;2.374778274;0.017559495;0.194976404;X-ray repair cross complementing 1;;;;ENSG00000073050
ENSRNOG00000019920;Doc2a;1706.745459;1.172026447;0.229005124;0.094200699;2.431034233;0.015055792;0.180255398;double C2 domain alpha;;;;ENSG00000149927
ENSRNOG00000019943;Slc7a6;2082.655732;1.182483105;0.241819571;0.103836617;2.328846789;0.019867184;0.203749006;solute carrier family 7 member 6;;;;ENSG00000103064
ENSRNOG00000019950;Peli3;365.6837497;1.144289411;0.194451981;0.092799756;2.09539324;0.03613605;0.265240215;pellino E3 ubiquitin protein ligase family member 3;;;;ENSG00000174516
ENSRNOG00000019957;Lrig2;2063.190567;1.195053332;0.257075003;0.097055723;2.648736162;0.008079338;0.134889145;leucine-rich repeats and immunoglobulin-like domains 2;;;;ENSG00000198799
ENSRNOG00000019973;Arl3;5926.194661;0.853611971;-0.228347686;0.11360315;-2.010047145;0.044426199;0.28810247;ADP ribosylation factor like GTPase 3;;;;ENSG00000138175
ENSRNOG00000019979;B3galt6;380.8376608;1.271735402;0.346798534;0.138949914;2.495852813;0.012565473;0.168391019;Beta-1;3-galactosyltransferase 6;;;ENSG00000176022
ENSRNOG00000020006;Wdr90;548.4253944;1.459697312;0.545669238;0.14242986;3.831143551;0.000127549;0.020281497;WD repeat domain 90;;;;ENSG00000161996
ENSRNOG00000020014;Myh14;1354.388967;0.604947353;-0.725118501;0.139142605;-5.211333361;1.87E-07;0.000922942;myosin heavy chain 14;;;;ENSG00000105357
ENSRNOG00000020024;Taf7;373.3204112;0.810975531;-0.302269709;0.115739362;-2.611641407;0.009010871;0.140311147;TATA-box binding protein associated factor 7;;;;ENSG00000178913
ENSRNOG00000020045;Drgx;27.08003213;1.85348257;0.890238548;0.372657065;2.388894861;0.016899138;NA;dorsal root ganglia homeobox;;;;ENSG00000165606
ENSRNOG00000020076;Borcs7;2655.962972;0.825797892;-0.276139359;0.093355235;-2.957941882;0.003097005;0.088120825;BLOC-1 related complex subunit 7;;;;ENSG00000166275
ENSRNOG00000020102;Sirt2;6059.8282;0.789973843;-0.340123211;0.114044087;-2.982383574;0.002860134;0.085330223;sirtuin 2;;;;ENSG00000068903
ENSRNOG00000020118;Nme5;535.6441624;1.222843265;0.290239502;0.135179393;2.147069133;0.031787778;0.251485581;NME/NM23 family member 5;;;;ENSG00000112981
ENSRNOG00000020124;Lrrc51;37.77514168;0.732259481;-0.449573128;0.22707907;-1.979808742;0.047725024;0.29477338;leucine rich repeat containing 51;;;;ENSG00000184154
ENSRNOG00000020138;Slc4a3;3399.90085;1.184778289;0.244617109;0.102981005;2.375361441;0.017531773;0.194976404;solute carrier family 4 member 3;;;;ENSG00000114923
ENSRNOG00000020153;Supt3h;1131.193083;1.185187051;0.245114769;0.112038965;2.187763592;0.028686827;0.240088622;SPT3 homolog; SAGA and STAGA complex component;;;ENSG00000196284
ENSRNOG00000020182;Mvp;316.672149;0.774155058;-0.369305538;0.136800252;-2.699596911;0.006942353;0.125489197;major vault protein;;;;ENSG00000013364
ENSRNOG00000020193;Runx2;560.8619813;1.308385661;0.387787854;0.155561269;2.492830352;0.012672938;0.169466552;RUNX family transcription factor 2;;;;ENSG00000124813
ENSRNOG00000020197;Cd248;411.729267;0.785769786;-0.3478214;0.163109105;-2.132446253;0.032970178;0.254887139;CD248 molecule;;;;ENSG00000174807
ENSRNOG00000020199;C5h1orf159;914.0079434;1.178667887;0.237157268;0.0971715;2.44060521;0.014662674;0.178367688;similar to human chromosome 1 open reading frame 159;;;;ENSG00000131591
ENSRNOG00000020202;Asrgl1;5468.998275;0.813269135;-0.298195232;0.147655911;-2.019527904;0.04343238;0.285324461;asparaginase and isoaspartyl peptidase 1;;;;ENSG00000162174
ENSRNOG00000020205;Agrn;7026.406022;1.225265675;0.293094603;0.109906993;2.666751184;0.007658835;0.131518228;agrin;;;;ENSG00000188157
ENSRNOG00000020212;Prr35;17.80772774;0.232956985;-2.101864505;0.564828514;-3.72124362;0.000198244;NA;proline rich 35;;;;ENSG00000161992
ENSRNOG00000020249;P4htm;2768.212849;1.124915828;0.169817056;0.083054873;2.044636869;0.040890672;0.280438098;prolyl 4-hydroxylase; transmembrane;;;ENSG00000178467
ENSRNOG00000020250;Pcgf6;1245.533796;1.191104481;0.252299969;0.125460976;2.010983634;0.044327185;0.287873295;polycomb group ring finger 6;;;;ENSG00000156374
ENSRNOG00000020254;Per2;2990.140284;1.38059199;0.465287019;0.142102245;3.274311526;0.001059198;0.051533761;period circadian regulator 2;;;;ENSG00000132326
ENSRNOG00000020259;RGD1305347;7.626914128;0.245063554;-2.028772151;0.783163948;-2.590482053;0.009584162;NA;similar to RIKEN cDNA 2610528J11;;;;ENSG00000253313
ENSRNOG00000020269;Sugp2;3922.954748;1.092045188;0.127032555;0.057884801;2.194575323;0.028194075;0.23847085;SURP and G patch domain containing 2;;;;ENSG00000064607
ENSRNOG00000020272;Elapor1;1593.896737;1.29474408;0.372666962;0.113308362;3.288962576;0.001005574;0.051207986;endosome-lysosome associated apoptosis and autophagy regulator 1;;;;ENSG00000116299
ENSRNOG00000020296;Atp5mk;1067.340682;0.761606369;-0.392882552;0.14577169;-2.695191043;0.007034828;0.126233713;ATP synthase membrane subunit K;;;;ENSG00000173915
ENSRNOG00000020300;Lsp1;107.1161969;0.586528643;-0.769726531;0.2442135;-3.151859059;0.001622346;0.06380243;lymphocyte-specific protein 1;;;;ENSG00000130592
ENSRNOG00000020302;Klhl17;434.4047243;1.276023432;0.351654822;0.150345581;2.338976775;0.019336636;0.201730351;kelch-like family member 17;;;;ENSG00000187961
ENSRNOG00000020304;Pdcd11;2629.069727;1.102611325;0.140924325;0.071620621;1.967650136;0.049108307;0.299064526;programmed cell death 11;;;;ENSG00000148843
ENSRNOG00000020308;Ech1;1172.416104;0.830928094;-0.267204458;0.120419954;-2.218938379;0.026490917;0.233433637;enoyl-CoA hydratase 1;;;;ENSG00000104823
ENSRNOG00000020347;Nup98;3518.208419;1.097711276;0.134498641;0.054354019;2.474493047;0.013342542;0.172996187;nucleoporin 98 and 96 precursor;;;;ENSG00000110713
ENSRNOG00000020353;Sh3pxd2a;1644.249866;1.23898092;0.30915397;0.109058564;2.83475189;0.004586129;0.102462859;SH3 and PX domains 2A;;;;ENSG00000107957
ENSRNOG00000020372;Hdac4;2751.746424;1.238652557;0.308771567;0.08523624;3.622538574;0.000291726;0.0293606;histone deacetylase 4;;;;ENSG00000068024
ENSRNOG00000020374;Pgap6;609.1777335;1.13068107;0.177192047;0.085401166;2.074819984;0.038003222;0.271241895;post-GPI attachment to proteins 6;;;;ENSG00000129925
ENSRNOG00000020392;Stxbp3;1919.826951;0.780268228;-0.35795794;0.122279306;-2.927379554;0.003418314;0.091618269;syntaxin binding protein 3;;;;ENSG00000116266
ENSRNOG00000020393;Rhog;767.7872525;0.569508375;-0.812211037;0.188333103;-4.312630239;1.61E-05;0.008396351;ras homolog family member G;;;;ENSG00000177105
ENSRNOG00000020412;Sf3b2;6778.933731;0.919514835;-0.121055244;0.061298511;-1.974848027;0.048285397;0.296477025;splicing factor 3b; subunit 2;;;ENSG00000087365
ENSRNOG00000020416;Zfr2;2030.438641;1.165019015;0.220353502;0.078130915;2.820311291;0.004797708;0.104656656;zinc finger RNA binding protein 2;;;;ENSG00000105278
ENSRNOG00000020423;Apc;30546.99324;0.799189811;-0.323389905;0.140651156;-2.299233895;0.021491661;0.212824827;APC regulator of WNT signaling pathway;;;;ENSG00000134982
ENSRNOG00000020464;Mrpl54;624.1556781;0.862578039;-0.21327311;0.090912202;-2.345923916;0.018979981;0.201730351;mitochondrial ribosomal protein L54;;;;ENSG00000183617
ENSRNOG00000020480;Fads1;8381.716557;0.813532072;-0.297728872;0.150691428;-1.975751877;0.048182886;0.296366738;fatty acid desaturase 1;;;;ENSG00000149485
ENSRNOG00000020506;Khnyn;362.876125;1.245293873;0.31648624;0.126081694;2.510168047;0.012067372;0.165415474;KH and NYN domain containing;;;;ENSG00000100441
ENSRNOG00000020533;Htra1;4406.602754;0.73290407;-0.448303719;0.140224442;-3.197044051;0.001388437;0.059203349;HtrA serine peptidase 1;;;;ENSG00000166033
ENSRNOG00000020573;Efna1;174.1251244;0.616964309;-0.696741063;0.220639232;-3.157829435;0.001589485;0.063628775;ephrin A1;;;;ENSG00000169242
ENSRNOG00000020595;Rps11;7154.889401;0.873102104;-0.195777716;0.095774276;-2.04415761;0.040937979;0.280528195;ribosomal protein S11;;;;0
ENSRNOG00000020618;Rpl13a;5674.113126;0.809762991;-0.304428386;0.113954494;-2.671490827;0.007551514;0.130773277;ribosomal protein L13A;;;;0
ENSRNOG00000020635;Exosc5;335.0534777;1.200726443;0.263907505;0.121894615;2.165046469;0.030384127;0.245600867;exosome component 5;;;;ENSG00000077348
ENSRNOG00000020640;Zbtb7b;318.3192079;0.659143524;-0.601335458;0.162999607;-3.689183475;0.000224975;0.026793789;zinc finger and BTB domain containing 7B;;;;ENSG00000160685
ENSRNOG00000020646;Sdhaf2;2406.965581;0.874661668;-0.193203025;0.065939863;-2.929988277;0.003389748;0.091225976;succinate dehydrogenase complex assembly factor 2;;;;ENSG00000167985
ENSRNOG00000020660;Cfl1;28470.57815;0.881834064;-0.181420887;0.057871328;-3.134901041;0.001719121;0.065149953;cofilin 1;;;;0
ENSRNOG00000020674;Rpl27;2154.993483;0.856604004;-0.223299674;0.090998759;-2.453876038;0.014132569;0.175092097;ribosomal protein L27;;;;ENSG00000131469
ENSRNOG00000020676;Ppp1r14a;130.3046401;0.425468341;-1.232876311;0.485344297;-2.540209739;0.011078601;0.158076115;protein phosphatase 1; regulatory (inhibitor) subunit 14A;;;ENSG00000167641
ENSRNOG00000020694;Icam5;5301.683355;1.222517921;0.289855614;0.096730059;2.996541282;0.002730613;0.083362314;intercellular adhesion molecule 5;;;;ENSG00000105376
ENSRNOG00000020698;Rnd2;2579.950475;0.822285528;-0.282288657;0.11612585;-2.430885605;0.015061969;0.180255398;Rho family GTPase 2;;;;ENSG00000108830
ENSRNOG00000020706;Kcnn3;609.3289343;1.43229818;0.518331869;0.166687636;3.109599973;0.001873409;0.06781005;potassium calcium-activated channel subfamily N member 3;;;;ENSG00000143603
ENSRNOG00000020737;Cdc25a;371.3882802;0.790499537;-0.339163477;0.101075553;-3.355544128;0.00079209;0.044671531;cell division cycle 25A;;;;ENSG00000164045
ENSRNOG00000020748;Map4;17231.43309;0.796275879;-0.328659738;0.093011986;-3.533520269;0.000410065;0.034059936;microtubule-associated protein 4;;;;0
ENSRNOG00000020751;Rdm1;213.989534;0.845622997;-0.241913483;0.113854942;-2.124751723;0.033607335;0.256483172;RAD52 motif containing 1;;;;ENSG00000278023
ENSRNOG00000020773;Map3k11;686.9278222;0.862563769;-0.213296976;0.096547215;-2.209250428;0.027157227;0.235952172;mitogen-activated protein kinase kinase kinase 11;;;;ENSG00000173327
ENSRNOG00000020782;Pspc1;3361.731778;1.209129903;0.27396925;0.082431932;3.323581554;0.000888694;0.04737992;paraspeckle component 1;;;;ENSG00000121390
ENSRNOG00000020822;Atp8b2;3976.638985;1.217948927;0.284453637;0.093981366;3.026702519;0.002472371;0.0795468;ATPase phospholipid transporting 8B2;;;;ENSG00000143515
ENSRNOG00000020828;Pde4a;2526.218746;1.161097752;0.215489437;0.092393082;2.332311374;0.019684317;0.202576995;phosphodiesterase 4A;;;;ENSG00000065989
ENSRNOG00000020845;Tyrobp;151.3492312;0.71458542;-0.484821617;0.211701737;-2.290116384;0.022014571;0.215034525;transmembrane immune signaling adaptor Tyrobp;;;;ENSG00000011600
ENSRNOG00000020848;Coq8b;2135.046652;1.165790538;0.221308597;0.082279504;2.68971719;0.00715126;0.127087606;coenzyme Q8B;;;;ENSG00000123815
ENSRNOG00000020871;Ltbp4;1666.567153;1.181638655;0.240788927;0.112498904;2.140366875;0.032325129;0.252180407;latent transforming growth factor beta binding protein 4;;;;ENSG00000090006
ENSRNOG00000020875;Celf3;5378.817835;1.184665026;0.244479183;0.098987298;2.469803577;0.013518726;0.174058016;CUGBP; Elav-like family member 3;;;ENSG00000159409
ENSRNOG00000020894;Lsm12;2848.48476;0.848190447;-0.237539861;0.093825134;-2.531729525;0.011350151;0.159485275;LSM12 homolog;;;;ENSG00000161654
ENSRNOG00000020901;S1pr5;557.7088488;0.411452431;-1.281202449;0.434461699;-2.948942226;0.003188636;0.089613765;sphingosine-1-phosphate receptor 5;;;;ENSG00000180739
ENSRNOG00000020904;Cdc42ep2;492.2502288;0.572142615;-0.805553291;0.255610903;-3.151482513;0.001624439;0.06380243;CDC42 effector protein 2;;;;ENSG00000149798
ENSRNOG00000020916;Tmub2;2337.671206;1.138313977;0.186898546;0.064701109;2.888645176;0.003869054;0.095841985;transmembrane and ubiquitin-like domain containing 2;;;;ENSG00000168591
ENSRNOG00000020922;Hspb6;770.4678597;0.701405408;-0.511679541;0.186108224;-2.749365559;0.005971075;0.11633356;heat shock protein family B (small) member 6;;;;ENSG00000004776
ENSRNOG00000020951;Slc4a1;14.98764582;0.385710631;-1.374409186;0.586556456;-2.343183119;0.019119996;NA;solute carrier family 4 member 1 (Diego blood group);;;;ENSG00000004939
ENSRNOG00000020975;Mrpl49;2584.327409;0.892904352;-0.163422453;0.074409296;-2.196263929;0.028073058;0.23847085;mitochondrial ribosomal protein L49;;;;ENSG00000149792
ENSRNOG00000020991;Ms4a6a;98.88361376;0.75532513;-0.404830309;0.184432299;-2.195007656;0.028163049;0.23847085;membrane spanning 4-domains A6A;;;;ENSG00000110077
ENSRNOG00000021013;Stx3;1609.070233;1.165671996;0.221161891;0.102975784;2.147707776;0.031736977;0.251309212;syntaxin 3;;;;ENSG00000166900
ENSRNOG00000021023;Mag;3721.266097;0.374627455;-1.416471462;0.528782687;-2.678740239;0.00738997;0.129533072;myelin-associated glycoprotein;;;;ENSG00000105695
ENSRNOG00000021041;Fam171a2;3532.380844;1.135955508;0.18390633;0.091198006;2.016560875;0.043741359;0.286309654;family with sequence similarity 171; member A2;;;ENSG00000161682
ENSRNOG00000021048;Lmtk3;7348.500774;1.176166211;0.23409195;0.104184605;2.246895783;0.024646688;0.224958154;lemur tyrosine kinase 3;;;;ENSG00000142235
ENSRNOG00000021051;Cyth2;2971.552341;0.85844014;-0.220210559;0.106603929;-2.065688951;0.038857859;0.274308253;cytohesin 2;;;;ENSG00000105443
ENSRNOG00000021061;Map4k2;1630.95054;1.126589889;0.171962428;0.084438457;2.036541567;0.041696004;0.282075937;mitogen activated protein kinase kinase kinase kinase 2;;;;ENSG00000168067
ENSRNOG00000021068;Pip5k1a;4875.986288;1.155370137;0.208355111;0.087999212;2.367692922;0.017899385;0.19615212;phosphatidylinositol-4-phosphate 5-kinase; type 1; alpha;;ENSG00000143398
ENSRNOG00000021091;Trank1;12901.21433;1.353164529;0.436337264;0.141744601;3.078334272;0.002081613;0.072789985;tetratricopeptide repeat and ankyrin repeat containing 1;;;;ENSG00000168016
ENSRNOG00000021130;Abcc8;1780.12554;1.227729151;0.295992324;0.120095112;2.464649207;0.013714745;0.1744525;ATP binding cassette subfamily C member 8;;;;ENSG00000006071
